424138,Pendapatan Dana Perkebunan Kelapa Sawit,,,
424139,Pendapatan Pengelolaan Dana Khusus Lainnya,,,
424141,Pendapatan dari Pengelolaan Barang Milik Negara pada Pengelola Barang,,,
424211,Pendapatan Hibah Terikat Dalam Negeri-Perorangan,,,
424212,Pendapatan Hibah Terikat Dalam Negeri-Lembaga/Badan Usaha,,,
424213,Pendapatan Hibah Terikat Dalam Negeri-Pemda,,,
424214,Pendapatan Hibah Terikat Luar Negeri-Perorangan,,,
424215,Pendapatan Hibah Terikat Luar Negeri-Lembaga/Badan Usaha,,,
424216,Pendapatan Hibah Terikat Luar Negeri-Negara,,,
424219,Pendapatan Hibah Terikat Lainnya,,,
424221,Pendapatan Hibah Tidak Terikat Dalam Negeri-Perorangan,,,
424222,Pendapatan Hibah Tidak Terikat Dalam Negeri-Lembaga/Badan Usaha,,,
424223,Pendapatan Hibah Tidak Terikat Dalam Negeri-Pemda,,,
424224,Pendapatan Hibah Tidak Terikat Luar Negeri-Perorangan,,,
424225,Pendapatan Hibah Tidak Terikat Luar Negeri-Lembaga/Badan Usaha,,,
424226,Pendapatan Hibah Tidak Terikat Luar Negeri-Negara,,,
424229,Pendapatan Hibah Tidak Terikat -Lainnya,,,
424311,Pendapatan Hasil Kerjasama Perorangan,,,
424312,Pendapatan Hasil Kerja Sama Lembaga/Badan Usaha,,,
424313,Pendapatan Hasil Kerja Sama Pemerintah Daerah,,,
424911,Pendapatan Jasa Layanan Perbankan BLU,,,
424912,Pendapatan Jasa Layanan Perbankan BLU yang dibatasi pengelolaannya,,,
425111,Pendapatan Penjualan Hasil Tambang Batubara,,,
425112,"Pendapatan Penjualan Hasil Pertanian, Perkebunan, Peternakan dan Budidaya",,,
425113,Pendapatan Penjualan Dokumen-dokumen Pelelangan,,,
425114,Pendapatan Penjualan Cadangan Beras Pemerintah Dalam Rangka Operasi Pasar Murni,,,
,,,,
Hal :,18,,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
425119,Pendapatan Penjualan Hasil Produksi Non Litbang Lainnya,,,
425121,"Pendapatan dari Penjualan Tanah, Gedung, dan Bangunan",,,
425122,Pendapatan dari Penjualan Peralatan dan Mesin,,,
425123,Pendapatan Kompensasi Sewa Beli Rumah Negara Golongan III,,,
425124,"Pendapatan dari Tukar Menukar Tanah, Gedung dan Bangunan",,,
425125,Pendapatan dari Tukar Menukar Peralatan dan Mesin,,,
425126,"Pendapatan dari Tukar Menukar Jalan, Irigasi dan Jaringan",,,
425129,Pendapatan dari Pemindahtanganan BMN Lainnya,,,
425131,"Pendapatan Sewa Tanah, Gedung, dan Bangunan",,,
425132,Pendapatan Sewa Peralatan dan Mesin,,,
425133,"Pendapatan Sewa Jalan, Irigasi dan Jaringan",,,
425134,"Pendapatan dari KSP Tanah, Gedung, dan Bangunan",,,
425135,Pendapatan dari KSP Peralatan dan Mesin,,,
425136,"Pendapatan dari KSP Jalan, Irigasi, dan Jaringan",,,
425137,"Pendapatan dari Bangun, Guna, dan Serah (BGS)",,,
425138,"Pendapatan dari Bangun, Serah, dan Guna (BSG)",,,
425139,Pendapatan dari Pemanfaatan BMN Lainnya,,,
425141,Pendapatan atas Pengelolaan BMN yang Berasal dari KKKS,,,
425142,Pendapatan atas Pengelolaan BMN yang Berasal dari Kontraktor PKP2B,,,
425143,Pendapatan atas Pemanfaatan Aset Properti,,,
425144,Pendapatan Atas Aset Saham dan Surat Berharga Lain,,,
425145,Pendapatan Kompensasi Aset Bekas Milik Asing/Tionghoa,,,
425149,Pendapatan atas Pengelolaan BMN dan Kekayaan Negara Lainnyadari Pengelola Barang,,,
425151,Pendapatan Penggunaan Sarana dan Prasarana sesuai dengan Tusi,,,
425161,Pendapatan Bersih Hasil Penjualan Bahan Bakar Minyak,,,
425162,Pendapatan Minyak Mentah (DMO),,,
425169,Pendapatan Lainnya dari Kegiatan Hulu Migas,,,
425171,Pendapatan Iuran Badan Usaha dari Kegiatan Usaha Penyediaan dan Pendistribusian BBM,,,
425172,Pendapatan Iuran Badan Usaha dari Kegiatan Usaha Gas Bumi Melalui Pipa,,,
425211,Pendapatan Paspor,,,
425212,Pendapatan Visa,,,
425213,Pendapatan Izin Keimigrasiandan Izin Masuk Kembali (Re-entry permit),,,
425214,Pendapatan Pelayanan Keimigrasian Lainnya,,,
425215,Pendapatan Pelayanan Fidusia,,,
425216,Pendapatan Pelayanan Badan Hukum,,,
425217,Pendapatan Pelayanan Jasa Hukum Lainnya,,,
425218,Pendapatan Pelayanan Kekayaan Intelektual,,,
425219,Pendapatan Pelayanan dan Administrasi Hukum Lainnya,,,
425221,Pendapatan Visa Republik Indonesia di Luar Negeri,,,
425222,Pendapatan Paspor Republik Indonesia di Luar Negeri,,,
425223,Pendapatan Dokumen Kekonsuleran,,,
425224,Pendapatan Jasa Pelayanan pada Kantor Dagang dan Ekonomi Indonesia di Luar Negeri,,,
425228,Pendapatan Pelayanan Lainnya di Luar Negeri,,,
425229,Pendapatan Administrasi di Luar Negeri,,,
425231,Pendapatan Pengesahan Surat di Bawah Tangan,,,
425232,Pendapatan Uang Meja (Leges) dan Upah pada Panitera Badan Peradilan,,,
425233,Pendapatan Ongkos Perkara,,,
425234,Pendapatan Gratifikasi yang Ditetapkan KPK Menjadi Milik Negara,,,
425235,Pendapatan Penjualan Hasil Lelang Gratifikasi,,,
425236,Pendapatan Hasil Rampasan,,,
425237,Pendapatan Denda Pelanggaran Lalu Lintas,,,
,,,,
Hal :,19,,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
425238,Pendapatan Denda Hasil Tindak Pidana Lainnya,,,
425239,Pendapatan Kejaksaan dan Peradilan Lainnya,,,
425241,Pendapatan Uang Sitaan Hasil Korupsi yang Telah Ditetapkan Pengadilan,,,
425242,Pendapatan Uang Sitaan Tindak Pidana Pencucian Uang yang Telah Ditetapkan,,,
425243,Pendapatan Uang Pengganti Tindak Pidana Korupsi yang Ditetapkan Pengadilan,,,
425244,Pendapatan Penjualan Hasil Lelang Tindak Pidana Pencucian Uang,,,
425245,Pendapatan Penjualan Hasil Lelang Tindak Pidana Korupsi,,,
425246,Pendapatan Denda Hasil Tindak Pidana Korupsi,,,
425247,Pendapatan Denda Hasil Tindak Pidana Pencucian Uang,,,
425248,Pendapatan Hasil Pengembalian Uang Negara,,,
425249,Pendapatan Uang Sitaan Tindak Pidana Lainnya,,,
425251,Pendapatan Perizinan Tenaga Kerja Asing,,,
425252,Pendapatan Perizinan Pertanian,,,
425253,Pendapatan Perizinan di Bidang Perdagangan,,,
425254,Pendapatan Perizinan di Bidang Kesehatan,,,
425255,Pendapatan Perizinan di Bidang Lingkungan Hidup dan Kehutanan,,,
425259,Pendapatan Perizinan Lainnya,,,
425261,Pendapatan Penerbitan Surat Izin Mengemudi (SIM),,,
425262,Pendapatan Perpanjangan Surat Izin Mengemudi (SIM),,,
425263,Pendapatan Surat Tanda Nomor Kendaraan (STNK),,,
425264,Pendapatan Surat Tanda Coba Kendaraan (STCK),,,
425265,Pendapatan Buku Pemilik Kendaraan Bermotor (BPKB),,,
425266,Pendapatan Tanda Nomor Kendaraan Bermotor (TNKB),,,
425267,Pendapatan Ujian Keterampilan Mengemudi,,,
425268,Pendapatan Penerbitan Surat Mutasi Kendaraan Ke Luar Daerah,,,
425269,Pendapatan Nomor Registrasi Kendaraan Bermotor Pilihan,,,
425271,Pendapatan Surat Tanda Nomor Kendaraan Bermotor Lintas Batas Negara,,,
425272,Pendapatan Tanda Nomor Kendaraan Bermotor Lintas Batas Negara,,,
425273,Pendapatan Penerbitan Surat Izin Senjata Api dan Bahan Peledak,,,
425274,Pendapatan Penerbitan Surat Keterangan Catatan Kepolisian,,,
425275,Pendapatan Pelayanan Satuan Pengaman,,,
425276,Pendapatan Pengamanan Obyek Vital,,,
425279,Pendapatan Pelayanan Kepolisian Lainnya,,,
425281,Pendapatan Akreditasi,,,
425282,"Pendapatan Pengujian, Sertifikasi dan Standardisasi di Bidang Lingkungan Hidup dan Kehutanan",,,
425283,"Pendapatan Pengujian, Sertifikasi, Kalibrasi, dan Standardisasi di Bidang Perindustrian",,,
425284,"Pendapatan Pengujian, Sertifikasi, Kalibrasi, dan Standardisasi di Bidang Perdagangan",,,
425285,"Pendapatan Pengujian, Sertifikasi, Kalibrasi, dan Standardisasi di Bidang Kesehatan",,,
425286,"Pendapatan Pengujian, Sertifikasi, Kalibrasi, dan Standardisasi di Bidang Pekerjaan",,,
425287,"Pendapatan Pengujian, Sertifikasi dan Kalibrasidi Bidang Perhubungan",,,
425288,Pendapatan Sertifikasi di Bidang Komunikasi dan Informatika,,,
425289,"Pendapatan Pengujian, Sertifikasi, Kalibrasi, dan Standardisasi Lainnya",,,
425311,Pendapatan dari Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan pada Fasilitas,,,
Kesehatan Tingkat Pertama (FKTP),,,,
425312,Pendapatan dari BPJS Kesehatan pada Fasilitas Kesehatan Tingkat Lanjutan (FKTL),,,
425313,Pendapatan Layanan Fasilitas Kesehatan,,,
425314,Pendapatan Jasa Karantina Kesehatan,,,
425315,Pendapatan Jasa Pemberian Vaksin Kesehatan,,,
425316,Pendapatan Registrasi Tenaga Kesehatan,,,
425321,Pendapatan Jasa Pengawasan Obat dan Makanan,,,
425331,Pendapatan Jasa Karantina Pertanian dan Peternakan,,,
,,,,
Hal :,20,,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
425332,Pendapatan Jasa Karantina Perikanan,,,
425341,Pendapatan Pelayanan Pertanahan,,,
425342,Pendapatan Peneriman Hak Atas Tanah P3MB/Presidium Kabinet Dwikora,,,
425351,Pendapatan Jasa Kantor Urusan Agama,,,
425359,Pendapatan Jasa Pelayanan Keagamaan Lainnya,,,
425411,Pendapatan Ujian/Seleksi Masuk Pendidikan,,,
425412,Pendapatan Biaya Pendidikan,,,
425413,"Pendapatan Penelitian, Pengembangan, dan Pengabdian Masyarakat",,,
425419,Pendapatan Pendidikan Lainnya,,,
425421,Pendapatan Layanan Pendidikan dan/atau Pelatihan,,,
425429,Pendapatan Pengembangan Sumber Daya Manusia Lainnya,,,
425431,Pendapatan Layanan Penelitian/Riset dan Pengembangan Iptek,,,
425432,Pendapatan Layanan Survey dan Pemetaan,,,
425433,"Pendapatan Layanan Meteorologi, Klimatologi dan Geofisika",,,
425434,Pendapatan Hasil Penelitian/Riset dan Hasil Pengembangan Iptek,,,
425435,Pendapatan Hasil Survey dan Pemetaan,,,
425436,Pendapatan Royalti atas Kekayaan Intelektual,,,
425439,"Pendapatan Penelitian/Riset, Survey, Pemetaan, dan Pengembangan Iptek Lainnya",,,
425451,Pendapatan Museum,,,
425459,Pendapatan Sejarah dan Kebudayaan Lainnya,,,
425511,Pendapatan Pelayanan Pengujian Kendaraan Bermotor,,,
425512,Pendapatan Penggunaan Prasarana Perkeretaapian/Track Access Charge,,,
425513,Pendapatan Jasa Kepelabuhanan,,,
425514,Pendapatan Jasa Navigasi Pelayaran,,,
425515,Pendapatan Jasa Perkapalan dan Kepelautan,,,
425516,Pendapatan Jasa Kebandarudaraan,,,
425517,Pendapatan Jasa Navigasi Penerbangan,,,
425518,Pendapatan dari Konsesi Bidang Transportasi,,,
425519,Pendapatan Jasa Transportasi Lainnya,,,
425521,Pendapatan Penggunaan Spektrum Frekuensi Radio,,,
425522,Pendapatan Hak Penyelenggaraan Telekomunikasi,,,
425523,Pendapatan Izin Penyelenggaraan Penyiaran,,,
425524,Pendapatan Izin Penyelenggaraan Pos,,,
425525,Pendapatan Kontribusi Penyelenggaraan Pos Untuk Pembiayaan Layanan Pos Universal,,,
425526,Pendapatan Pengelolaan Nama Domain Indonesia,,,
425529,Pendapatan Jasa Komunikasi dan Informatika Lainnya,,,
425531,Pendapatan Jasa Siaran LPP RRI,,,
425532,Pendapatan Jasa Non Siaran LPP RRI,,,
425533,Pendapatan Jasa Siaran LPP TVRI,,,
425534,Pendapatan Jasa Non Siaran LPP TVRI,,,
425611,Pendapatan Wisata Alam,,,
425612,Pendapatan Iuran di Bidang Lingkungan Hidup dan Kehutanan,,,
425619,Pendapatan Jasa di Bidang Lingkungan Hidup dan Kehutanan Lainnya,,,
425621,Pendapatan Jasa Pelabuhan Perikanan,,,
425629,Pendapatan Jasa Kelautan dan Perikanan Lainnya,,,
425691,Pendapatan Jasa Pengawasan/Pemeriksaan,,,
425692,"Pendapatan Jasa Tenaga, Pekerjaan, dan Informasi",,,
425693,Pendapatan dari Jasa Layanan Jalan Tol,,,
425694,Pendapatan dari Biaya Jasa Pengelolaan Sumber Daya Air (BJPSDA),,,
425699,Pendapatan Jasa Lainnya,,,
425711,Pendapatan Bunga atas Investasi dalam Obligasi,,,
,,,,
Hal :,21,,,
,,,,
,KODE AKUN (BAGAN AKUN STANDAR),,,
,,,,
425712,Pendapatan PPA (eks BPPN) atas Bunga Obligasi,,,
425713,Pendapatan Bunga dari Piutang dan Penerusan Pinjaman,,,
425714,Pendapatan Bunga dari Pemberian Kredit Pemerintah,,,
425715,Pendapatan Komitmen Penerusan Pinjaman,,,
425716,Pendapatan Bunga Kredit Program,,,
425717,Pendapatan Bunga dari Rekening Pembangunan Hutan,,,
425719,Pendapatan Bunga Lainnya,,,
425721,Pendapatan Gain on Bond Redemption atas Pembelian Kembali Obligasi Negara Jangka Panjang,,,
425722,Pendapatan dari Transaksi Security Lending,,,
425723,Pendapatan Gain on BondRedemption atas Pembelian Kembali Obligasi Negara Valuta Asing,,,
425724,Pendapatan Gain on BondRedemption atas Pembelian Kembali SBSN Jangka Panjang,,,
425725,Pendapatan Gain on Bond Redemption atas Pembelian Kembali SBSN Valuta Asing Jangka,,,
,Panjang,,,
425731,Pendapatan Premium Obligasi Negara Dalam Negeri/Rupiah,,,
425732,Pendapatan Premium Obligasi Negara Dalam Valuta Asing,,,
425733,Pendapatan Premium atas Surat Berharga Syariah Negara (SBSN) Dalam Negeri/Rupiah,,,
425734,Pendapatan Premium atas Surat Berharga Syariah Negara (SBSN) Dalam Valuta Asing,,,
425741,Pendapatan Imbal Jasa Penjaminan Infrastruktur,,,
425742,Pendapatan Selisih Harga SBN,,,
425743,Pendapatan Kupon SBN,,,
425744,Pendapatan Bunga Reverse Repo,,,
425745,Pendapatan Fee atas Transaksi Security Lending SUN,,,
425746,Pendapatan Lain-lain atas Rekening Tujuan Tertentu,,,
425751,Pendapatan dari Selisih Kurs dalam Pengelolaan Rekening Milik BUN,,,
425752,Pendapatan dari Untung Selisih Kurs Uang Persediaan,,,
425753,Pendapatan dari Selisih Kurs yang Terealisasi,,,
425761,Pendapatan Layanan Jasa Perbankan,,,
425762,Pendapatan Jasa Bank dari Penerusan Pinjaman,,,
425763,Pendapatan Biaya Lain-lain Penerusan Pinjaman,,,
425764,Pendapatan Jasa Lembaga Keuangan (Jasa Giro),,,
425765,Pendapatan dari Penutupan Rekening,,,
425771,Pendapatan atas Penerbitan SP2D Dalam Rangka TSA,,,
425772,Pendapatan atas Penempatan Uang Negara Pada Bank Umum,,,
425773,Pendapatan dari Pelaksanaan Treasury National Pooling,,,
425774,Pendapatan atas Penempatan Uang Negara pada Bank Indonesia,,,
425775,Pendapatan dari Penempatan Uang Sebelum Rekonsiliasi,,,
425781,Pendapatan Biaya Penagihan Pajak Negara dengan Surat Paksa,,,
425782,Pendapatan Bea Lelang Pejabat Lelang Kelas I,,,
425783,Pendapatan Bea Lelang Pejabat Lelang Kelas II,,,
425784,Pendapatan Bea Lelang Pegadaian,,,
425785,Pendapatan Biaya Administrasi Pengurusan Piutang Negara,,,
425791,Pendapatan Penyelesaian Tuntutan Ganti Rugi Non Bendahara,,,
425792,Pendapatan Penyelesaian Tuntutan Perbendaharaan,,,
425811,Pendapatan Denda Penyelesaian Pekerjaan Pemerintah,,,
425812,Pendapatan Denda Pelanggaran di Bidang Persaingan Usaha,,,
425813,Pendapatan Denda Pelanggaran di Bidang Perdagangan,,,
425814,Pendapatan Denda Pelaksanaan Rekening Pengeluaran Bersaldo Nihil dalam Rangka TSA,,,
425815,Pendapatan Denda atas Pelaksanaan Penempatan uang Negara di Bank Umum dan Bank,,,
,Indonesia,,,
425816,Pendapatan Denda atas Pelaksanaan Treasury National Pooling,,,
425817,Pendapatan Denda atas Kekurangan/Keterlambatan Pelimpahan Penerimaan Negara oleh,,,
,Bank/Pos Persepsi,,,
,Hal :,22,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
425818,"Pendapatan Denda, Bunga, dan Penalti terkait Kegiatan Usaha Hulu Migas",,,
425819,Pendapatan Denda terkait Pengusahaan Panas Bumi,,,
425821,Pendapatan Denda atas Kekurangan/Keterlambatan Pelimpahan Saldo BO II ke BO,,,
425822,Pendapatan Denda atas Kekurangan/Keterlambatan Pembagian PBB oleh BO III PBB,,,
425823,Pendapatan Denda atas Keterlambatan Pengembalian Penerusan Pinjaman,,,
425824,Pendapatan Denda Penyaluran Kredit Program,,,
425825,Pendapatan Denda Administrasi Akuntan Publik dan Kantor Akuntan Publik,,,
425826,Pendapatan Denda atas Keterlambatan Penyampaian Laporan oleh debitur Kredit Pemerintah,,,
,(KUMK),,,
425827,Pendapatan Denda atas Keterlambatan Penyampaian Laporan oleh debitur,,,
425828,Pendapatan Denda atas Keterlambatan Kompensasi Sewa Beli Rumah Negara Golongan III,,,
425829,Pendapatan Denda/Kompensasi di Bidang Lingkungan Hidup dan Kehutanan,,,
425839,Pendapatan Denda Lainnya,,,
425911,Penerimaan Kembali Belanja Pegawai Tahun Anggaran Yang Lalu,,,
425912,Penerimaan Kembali Belanja Barang Tahun Anggaran Yang Lalu,,,
425913,Penerimaan Kembali Belanja Modal Tahun Anggaran Yang Lalu,,,
425914,Penerimaan Kembali Belanja Pembayaran Kewajiban Utang Tahun Anggaran Yang Lalu,,,
425915,Penerimaan Kembali Belanja Subsidi Tahun Anggaran Yang Lalu,,,
425916,Penerimaan Kembali Belanja Hibah Tahun Anggaran Yang Lalu,,,
425917,Penerimaan Kembali Belanja Bantuan Sosial Tahun Anggaran Yang Lalu,,,
425918,Penerimaan Kembali Belanja Lain-lain Tahun Anggaran Yang Lalu,,,
425919,Penerimaan Kembali Transfer ke Daerah dan Dana Desa Tahun Anggaran Yang Lalu,,,
425921,Penerimaan Kembali Belanja Kontribusi Sosial TAYL,,,
425991,Penerimaan Kembali Persekot/Uang Muka Gaji,,,
425992,Penerimaan Premi Penjaminan Perbankan Nasional,,,
425993,Pendapatan Jasa Perbendaharaan,,,
425994,Pendapatan Kelebihan Pelimpahan Pajak/PNBP dari Bank/Pos Persepsi,,,
425995,Pendapatan Penyetoran Kelebihan Hasil Bersih Lelang yang Tidak Diambil oleh yang Berhak,,,
425996,Pendapatan dalam rangka Refund Dana PHLN,,,
425997,Pendapatan dari Hibah yang Belum Disahkan,,,
425998,Pendapatan dari Retur SP2D,,,
425999,Pendapatan Anggaran Lain-lain,,,
43,PENERIMAAN HIBAH,,,
431111,Pendapatan Hibah Dalam Negeri - Perorangan,,,
431112,Pendapatan Hibah Dalam Negeri - Lembaga/Badan Usaha,,,
431119,Pendapatan Hibah Dalam Negeri Lainnya,,,
431121,Pendapatan Hibah Dalam Negeri - Langsung Bentuk Barang,,,
431122,Pendapatan Hibah Dalam Negeri Berupa Jasa (Transaksi Non Kas),,,
431131,Pendapatan Hibah Dalam Negeri Langsung  -  Perorangan,,,
431132,Pendapatan Hibah Dalam Negeri Langsung Bentuk Uang - Lembaga/ Badan Usaha,,,
431133,Pendapatan Dalam Negeri Langsung-Pemerintah daerah,,,
431139,Pendapatan Hibah Dalam Negeri Langsung Lainnya,,,
431211,Pendapatan Hibah Luar Negeri - Perorangan,,,
431212,Pendapatan Hibah Luar Negeri - Terencana Bilateral,,,
431213,Pendapatan Hibah Luar Negeri - Terencana Multilateral,,,
431219,Pendapatan Hibah Luar Negeri Lainnya,,,
431221,Pendapatan Hibah Luar Negeri Berupa Barang (Transaksi Non Kas),,,
431222,Pendapatan Hibah Luar Negeri - Langsung Bentuk Jasa,,,
431231,Penerimaan Hibah Luar Negeri Langsung - Perorangan,,,
431232,Pendapatan Hibah Luar Negeri Langsung - Bilateral,,,
431233,Pendapatan Hibah Luar Negeri Langsung - Multilateral,,,
,Hal :,23,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
431239,Pendapatan Hibah Luar Negeri Langsung Lainnya,,,
491421,Pendapatan Rampasan/Sitaan,,,
498111,Suspense Pendapatan,,,
51,BELANJA PEGAWAI,,,
511111,Belanja Gaji Pokok PNS,,,
511119,Belanja Pembulatan Gaji PNS,,,
511121,Belanja Tunj. Suami/Istri PNS,,,
511122,Belanja Tunj. Anak PNS,,,
511123,Belanja Tunj. Struktural PNS,,,
511124,Belanja Tunj. Fungsional PNS,,,
511125,Belanja Tunj. PPh PNS,,,
511126,Belanja Tunj. Beras PNS,,,
511127,Belanja Tunj. Kemahalan PNS,,,
511128,Belanja Tunj. Lauk pauk PNS,,,
511129,Belanja Uang Makan PNS,,,
511131,Belanja Tunj. Perbaikan Penghasilan PNS,,,
511132,Belanja Tunj. Cacat PNS,,,
511133,Belanja Tunj. Khusus Peralihan PNS,,,
511134,Belanja Tunj. Kompensasi Kerja PNS,,,
511135,Belanja Tunj. Daerah Terpencil/Sangat Terpencil PNS,,,
511136,Belanja Tunj. Guru/Dosen/PNS yang Dipekerjakan pada Sekolah/ PT Swasta/ Badan/Komisi,,,
511137,Belanja Tunj. Tugas Belajar Tenaga Pengajar Biasa pada PT untuk mengikuti pendidikan Pasca,,,
,Sarjana PNS,,,
511138,Belanja Tunjangan Khusus Papua PNS,,,
511139,Belanja Tunjangan SAR PNS,,,
511141,Belanja Tunj. Sewa Rumah PNS (Staff di LN),,,
511142,Belanja Tunj. Restitusi Pengobatan PNS (Staff di LN),,,
511143,Belanja Tunj. Social Security PNS (Staff di LN),,,
511144,Belanja Tunj. Asuransi Kecelakaan PNS (Staff di LN),,,
511145,Belanja Tunj. Penghidupan Luar Negeri untuk Home Staff  PNS (Staff di LN),,,
511146,Belanja Tunj. Penghidupan Luar Negeri untuk Lokal Staff  PNS (Staff di LN),,,
511147,Belanja Tunj. Lain lain termasuk uang duka PNS Dalam dan Luar Negeri,,,
511149,Belanja Lokal Staff Lainnya,,,
511151,Belanja Tunjangan Umum PNS,,,
511152,Belanja Tunjangan Profesi Guru,,,
511153,Belanja Tunjangan Profesi Dosen,,,
511154,Belanja Tunjangan Kehormatan Profesor,,,
511155,Belanja Tunjangan Tambahan Penghasilan Guru PNS,,,
511156,Belanja Tunjangan Khusus Guru/Dosen,,,
511157,Belanja Tunjangan Kemahalan Hakim,,,
511158,Belanja Tunjangan Hakim Ad Hoc,,,
511161,Belanja Gaji Pokok PNS TNI/Polri,,,
511169,Belanja Pembulatan Gaji PNS TNI/Polri,,,
511171,Belanja Tunj. Suami/Istri PNS TNI/Polri,,,
511172,Belanja Tunj. Anak PNS TNI/Polri,,,
511173,Belanja Tunj. Struktural PNS TNI/Polri,,,
511174,Belanja Tunj. Fungsional PNS TNI/Polri,,,
511175,Belanja Tunj. PPh PNS TNI/Polri,,,
511176,Belanja Tunj. Beras PNS TNI/Polri,,,
511177,Belanja Tunj. Kemahalan PNS TNI/Polri,,,
511178,Belanja Tunj. Lauk pauk PNS TNI/Polri,,,
,Hal :,24,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
511179,Belanja Uang Makan PNS TNI/Polri,,,
511181,Belanja Tunj. Perbaikan Penghasilan PNS TNI/Polri,,,
511182,Belanja Tunj. Cacat PNS TNI/Polri,,,
511183,Belanja Tunj. Khusus Peralihan PNS TNI/Polri,,,
511184,Belanja Tunj. Kompensasi Kerja PNS TNI/Polri,,,
511185,Belanja Tunj. Daerah Terpencil/Sangat Terpencil PNS TNI/Polri,,,
511186,Belanja Tunj. Kewanitaan PNS TNI/Polri,,,
511187,Belanja Tunj. Guru/Dosen/PNS yang dipekerjakan pada sekolah/PT Swasta PNS TNI/Polri,,,
511188,Belanja Tunj. Tugas Belajar Tenaga Pengajar Biasa pada PT untuk mengikuti pendidikan Pasca,,,
Sarjana P,,,,
511189,Belanja Tunjangan Khusus Papua PNS TNI/Polri,,,
511191,Belanja Tunjangan Medis PNS TNI/POLRI,,,
511192,Belanja Tunj. Lain lain termasuk uang duka PNS TNI/POLRI,,,
511193,Belanja Tunjangan Umum PNS TNI/Polri,,,
511194,Belanja Tunj. Kompensasi Kerja Bidang Persandian PNS TNI/Polri,,,
511195,Belanja Tunjangan Operasi Pengaman pada pulau terluar dan wilayah perbatasan PNS TNI,,,
511196,Balanja Tunjangan Khusu Wilayah Pulau Kecil Terluar/ Perbatasan PNS POLRI,,,
511197,Belanja Tunjangan Profesi Dosen/Kehormatan Guru Besar PNS TNI/Polri,,,
511211,Belanja Gaji Pokok  TNI/POLRI,,,
511219,Belanja Pembulatan Gaji TNI/POLRI,,,
511221,Belanja Tunj. Suami/Istri  TNI/POLRI,,,
511222,Belanja Tunj. Anak  TNI/POLRI,,,
511223,Belanja Tunj. Struktural TNI/POLRI,,,
511224,Belanja Tunj. Fungsional TNI/POLRI,,,
511225,Belanja Tunj. PPh TNI/POLRI,,,
511226,Belanja Tunj. Beras TNI/POLRI,,,
511227,Belanja Tunj. Kemahalan TNI/POLRI,,,
511228,Belanja Tunj. Lauk pauk TNI/POLRI,,,
511229,Belanja Uang Makan TNI/POLRI,,,
511231,Belanja Tunj. Anggota Cadangan TNI DDA TNI/POLRI,,,
511232,Belanja Tunj. Kowan/Polwan TNI TNI/POLRI,,,
511233,Belanja Tunj. Babinkamtibmas TNI/POLRI,,,
511234,Belanja Tunj. Khusus Papua untuk TNI/ POLRI,,,
511235,Belanja Tunj. Kompensasi Kerja Bidang Persandian TNI/POLRI,,,
511236,Belanja Tunj. Brevet TNI/POLRI,,,
511237,Belanja Tunj. Keahlian/ Keterampilan TNI/POLRI,,,
511238,Belanja Tunj. Keterampilan Khusus TNI/POLRI,,,
511239,Belanja Tunjangan Operasi Pengamanan pada pulau terluar dan wilayah perbatasan TNI,,,
511241,Belanja Tunjangan Medis TNI/POLRI,,,
511242,Belanja Tunj. Lain lain termasuk uang duka TNI/POLRI,,,
511243,Belanja Tunjangan Daerah Terpencil/ Sangat Terpencil TNI/Polri,,,
511244,Belanja Tunjangan Umum TNI/Polri,,,
511245,Belanja Tunjangan Cacat dan Santunan TNI/Polri,,,
511246,Belanja Tunjangan Khusus Wilayah Pulau Kecil Terluar/ Perbatasan POLRI,,,
511247,Belanja Tunjangan Profesi Dosen/Kehormatan Guru Besar TNI/Polri,,,
511311,Belanja Gaji Pokok Pejabat Negara,,,
511319,Belanja Pembulatan Gaji Pejabat Negara,,,
511321,Belanja Tunj. Suami/Istri Pejabat Negara,,,
511322,Belanja Tunj. Anak Pejabat Negara,,,
511323,Belanja Tunj. Struktural Pejabat Negara,,,
511324,Belanja Tunj. PPh Pejabat Negara,,,
,,,,
Hal :,25,,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
511325,Belanja Tunj. Beras Pejabat Negara,,,
511331,Belanja Tunj. Komunikasi Intensif Pejabat Negara,,,
511332,Belanja Uang Kehormatan Pejabat Negara,,,
511333,Belanja Uang Paket Harian Pejabat Negara,,,
511334,Belanja Bantuan Penunjang Kegiatan Dewan Pejabat Negara,,,
511335,Belanja Pelayanan Sidang dan Penyelesaian Tugas Mendesak Pejabat Negara,,,
511336,Belanja Tunjangan Pembinaan Kegiatan dan Khusus BPK Pejabat Negara,,,
511337,Belanja Tunjangan Lain-lain Termasuk Uang Duka Pejabat Negara,,,
511338,Belanja Tunjangan Fasilitas KPK,,,
